"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2010,"Archery","72",93,55,10,17.7,253,6,4,0,0,0
2010,"Muzzleloader","72",93,,,,,0,0,0,0,0
2010,"All Weapons Combined","72",93,731,151,20.6,2507,114,37,22.3,0.9,0.7
2010,"Any Weapon","73",94,384,130,33.9,1351,74,57,41,0,3.1
2010,"Archery","73",94,186,26,14,1262,20,6,50.2,25.4,0
2010,"Muzzleloader","73",94,,,,,0,0,0,0,0
2010,"All Weapons Combined","73",94,570,156,27.4,2613,94,63,43,5.4,2.6
2010,"Any Weapon","73A",95,931,248,26.6,3151,197,51,33.2,7.6,0.8
2010,"Archery","73A",95,43,4,9.2,283,3,1,0,0,0
2010,"Muzzleloader","73A",95,8,2,25.8,38,2,,50,0,0
2010,"All Weapons Combined","73A",95,982,254,25.8,3472,202,52,32.9,7.4,0.8
2010,"Any Weapon","74",96,1103,253,22.9,4317,220,33,24.5,6,1.2
2010,"Archery","74",96,92,7,7.4,853,7,,0,0,0
2010,"Muzzleloader","74",96,1,,0,2,0,0,0,0,0
2010,"All Weapons Combined","74",96,1195,259,21.7,5172,227,33,23.7,5.9,1.2
2010,"Any Weapon","75",97,947,226,23.9,3818,197,29,32.9,5.7,0.4
2010,"Archery","75",97,146,12,8.2,1016,9,3,55.6,11.1,0
2010,"Muzzleloader","75",97,9,,0,23,0,0,0,0,0
2010,"All Weapons Combined","75",97,1103,238,21.6,4858,206,32,33.9,6,0.4
2010,"Any Weapon","76",98,2766,991,35.8,13254,871,120,31.3,4.7,1.9
2010,"Archery","76",98,539,91,17,4662,41,50,31.7,0,1.1
2010,"Muzzleloader","76",98,6,1,17.3,20,,1,0,0,0
2010,"All Weapons Combined","76",98,3311,1083,32.7,17936,912,171,31.4,4.5,1.9
2010,"Any Weapon","77",99,792,171,21.6,3274,153,18,41.3,8.8,1.2
2010,"Archery","77",99,102,10,10.1,652,10,,9.7,0,0
2010,"Muzzleloader","77",99,1,4,100,1,4,,100,100,0
2010,"All Weapons Combined","77",99,895,186,20.7,3927,167,18,40.8,10.5,1.1
2010,"Any Weapon","78",100,203,59,29.1,931,37,22,41.4,14.2,0
2010,"Archery","78",100,112,12,11,804,12,,24.4,16.3,0
2010,"Muzzleloader","78",100,,,,,0,0,0,0,0
2010,"All Weapons Combined","78",100,315,71,22.7,1736,49,22,37.2,14.7,0
