"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2009,"Archery","71",92,48,3,6.2,255,2,1,50,0,0
2009,"Muzzleloader","71",92,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","71",92,1244,172,13.8,5006,135,37,16.4,3,0.6
2009,"Any Weapon","72",93,783,149,19,2975,124,25,20.7,9.5,0.7
2009,"Archery","72",93,72,7,9.7,527,5,2,40,20,0
2009,"Muzzleloader","72",93,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","72",93,855,156,18.2,3502,129,27,21.5,9.9,0.6
2009,"Any Weapon","73",94,521,96,18.4,2098,37,59,45.9,2.7,0
2009,"Archery","73",94,161,28,17.3,1106,23,5,48,13.1,0
2009,"Muzzleloader","73",94,1,0,0,4,0,0,0,0,0
2009,"All Weapons Combined","73",94,683,123,18.1,3208,60,64,46.7,6.7,0
2009,"Any Weapon","73A",95,1187,263,22.2,3951,207,55,29.4,5.3,0.4
2009,"Archery","73A",95,37,8,21.7,255,5,3,0,0,0
2009,"Muzzleloader","73A",95,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","73A",95,1224,271,22.2,4207,212,58,28.7,5.2,0.4
2009,"Any Weapon","74",96,1297,289,22.3,5415,225,64,31,12.4,0.7
2009,"Archery","74",96,132,9,6.8,1402,5,4,60,0,0
2009,"Muzzleloader","74",96,1,0,0,3,0,0,0,0,0
2009,"All Weapons Combined","74",96,1431,298,20.9,6819,230,68,31.6,12.1,0.7
2009,"Any Weapon","75",97,866,134,15.5,3735,111,24,27.1,5.4,0.7
2009,"Archery","75",97,115,13,11.3,999,10,3,20,10,0
2009,"Muzzleloader","75",97,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","75",97,981,147,15,4734,121,27,26.5,5.8,0.7
2009,"Any Weapon","76",98,2882,876,30.4,13541,778,97,27.9,2.5,0.6
2009,"Archery","76",98,523,64,12.2,5300,34,29,20.6,8.8,0
2009,"Muzzleloader","76",98,0,1,0,0,1,,100,0,0
2009,"All Weapons Combined","76",98,3406,941,27.6,18841,813,126,27.6,2.8,0.5
2009,"Any Weapon","77",99,628,119,19,2922,106,12,27.2,4.7,0
2009,"Archery","77",99,65,2,3.1,570,1,1,0,0,0
2009,"Muzzleloader","77",99,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","77",99,692,121,17.5,3492,107,13,27,4.7,0
2009,"Any Weapon","78",100,156,43,27.4,676,21,22,56.9,4.8,0
2009,"Archery","78",100,69,8,11.6,587,6,2,66.7,0,0
2009,"Muzzleloader","78",100,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","78",100,225,51,22.6,1263,27,24,59.1,3.7,0
