"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2013,"Archery","73",94,170,26,15.5,1308,21,5,62.6,23.4,0
2013,"Muzzleloader","73",94,1,0,0,1,,,,,
2013,"All Weapons Combined","73",94,564,168,29.7,2579,82,85,37.8,7.3,0
2013,"Any Weapon","73A",95,1121,260,23.2,4048,222,38,42,9.8,4.2
2013,"Archery","73A",95,53,5,9.4,370,2,3,50,0,0
2013,"Muzzleloader","73A",95,0,0,,0,,,,,
2013,"All Weapons Combined","73A",95,1174,265,22.6,4418,224,41,42,9.7,4.1
2013,"Any Weapon","74",96,1230,391,31.8,4715,313,79,28.6,5.9,1.9
2013,"Archery","74",96,107,11,10.2,856,6,5,16.7,0,0
2013,"Muzzleloader","74",96,1,1,100,0,1,,0,0,0
2013,"All Weapons Combined","74",96,1338,403,30.1,5572,320,84,28.3,5.8,1.8
2013,"Any Weapon","75",97,908,277,30.5,3828,228,42,36.6,10.6,3
2013,"Archery","75",97,144,17,12.1,916,13,4,22.4,7.5,0
2013,"Muzzleloader","75",97,0,0,,0,,,,,
2013,"All Weapons Combined","75",97,1051,294,28,4745,242,46,35.8,10.4,2.9
2013,"Any Weapon","76",98,2660,979,36.8,12547,873,101,28.5,5.6,1.2
2013,"Archery","76",98,437,28,6.4,4118,14,13,13.9,6.9,0
2013,"Muzzleloader","76",98,3,3,100,29,3,,33.3,0,0
2013,"All Weapons Combined","76",98,3100,1009,32.6,16693,890,115,28.2,5.6,1.2
2013,"Any Weapon","77",99,799,244,30.6,3605,198,41,39.9,10.3,0.4
2013,"Archery","77",99,102,6,5.9,876,4,2,75,25,0
2013,"Muzzleloader","77",99,0,0,,0,,,,,
2013,"All Weapons Combined","77",99,901,250,27.8,4481,202,43,40.6,10.6,0.4
2013,"Any Weapon","78",100,124,46,37.6,469,27,20,15,0,2.2
2013,"Archery","78",100,129,14,10.7,1041,13,1,23.5,0,0
2013,"Muzzleloader","78",100,0,0,,0,,,,,
2013,"All Weapons Combined","78",100,253,60,23.8,1510,39,21,17.8,0,1.7
