"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2008,"Muzzleloader","73",94,9,0,0,27,,,,,
2008,"All Weapons Combined","73",94,2331,490,21,8935,486,2,82,13.5,0.2
2008,"Any Weapon","73A",95,1251,279,22.3,5209,275,2,42.7,8.9,0
2008,"Archery","73A",95,51,5,9.9,311,4,1,0,0,0
2008,"Muzzleloader","73A",95,2,0,0,6,,,,,
2008,"All Weapons Combined","73A",95,1304,285,21.9,5526,279,3,42.1,8.8,0
2008,"Any Weapon","74",96,1285,320,24.9,6161,318,1,33.4,6.2,0.6
2008,"Archery","74",96,141,7,5,1366,3,4,66.7,0,0
2008,"Muzzleloader","74",96,4,0,0,10,,,,,
2008,"All Weapons Combined","74",96,1430,327,22.9,7537,321,5,33.7,6.1,0.6
2008,"Any Weapon","75",97,931,155,16.7,4424,155,,26.4,5.1,0
2008,"Archery","75",97,99,11,11.2,727,5,6,20,0,0
2008,"Muzzleloader","75",97,1,0,0,2,,,,,
2008,"All Weapons Combined","75",97,1031,166,16.1,5153,160,6,26.2,5,0
2008,"Any Weapon","76",98,3518,803,22.8,19450,783,12,26.8,4.2,0.1
2008,"Archery","76",98,686,94,13.7,6580,50,35,12.2,2.4,0
2008,"Muzzleloader","76",98,3,0,0,27,,,,,
2008,"All Weapons Combined","76",98,4207,899,21.4,26058,833,47,26,4.1,0.1
2008,"Any Weapon","77",99,640,141,22.1,2971,134,1,28.3,5.2,0
2008,"Archery","77",99,77,8,10.4,843,5,3,60,0,0
2008,"Muzzleloader","77",99,0,0,,0,0,0,,,
2008,"All Weapons Combined","77",99,718,150,20.9,3814,139,4,29.5,5,0
2008,"Any Weapon","78",100,188,44,23.2,898,42,,39.5,4.8,0
2008,"Archery","78",100,43,6,14,322,4,2,25,0,0
2008,"Muzzleloader","78",100,0,0,,0,0,0,,,
2008,"All Weapons Combined","78",100,231,50,21.6,1220,46,2,38.2,4.4,0
