"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2004,"Any Weapon","73A",95,1191,316,26.5,3992,316,0,37.3,3.5,1
2004,"Archery","73A",95,47,1,2.1,241,1,0,0,0,0
2004,"Muzzleloader","73A",95,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","73A",95,1238,317,25.6,4233,317,0,37.2,3.5,
2004,"Any Weapon","74",96,1445,320,22.1,5498,319,1,19.1,3.4,0
2004,"Archery","74",96,80,5,6.2,536,5,0,60,40,0
2004,"Muzzleloader","74",96,4,1,25,27,1,0,0,0,100
2004,"All Weapons Combined","74",96,1529,329,21.5,6061,328,1,19.8,4,
2004,"Any Weapon","75",97,1122,239,21.3,4376,237,0,19,3,1
2004,"Archery","75",97,112,22,19.6,670,8,14,0,0,0
2004,"Muzzleloader","75",97,3,0,0,4,0,0,0,0,0
2004,"All Weapons Combined","75",97,1237,264,21.3,5050,249,14,18.1,2.8,
2004,"Any Weapon","76",98,3001,751,25,13807,745,0,31.7,4.7,3
2004,"Archery","76",98,691,40,5.8,6441,40,0,10,5,0
2004,"Muzzleloader","76",98,1,2,200,1,2,0,0,0,0
2004,"All Weapons Combined","76",98,3694,803,21.7,20249,794,0,30.4,4.8,
2004,"Any Weapon","77",99,726,153,21.1,3019,153,0,13.1,2.6,1
2004,"Archery","77",99,66,3,4.5,661,3,0,0,0,0
2004,"Muzzleloader","77",99,2,0,0,3,0,0,0,0,0
2004,"All Weapons Combined","77",99,794,158,19.9,3683,158,0,12.7,2.5,
2004,"Any Weapon","78",100,799,161,20.2,3417,161,0,16.1,1.9,1
2004,"Archery","78",100,99,7,7.1,769,7,0,28.6,28.6,0
2004,"Muzzleloader","78",100,1,0,0,4,0,0,0,0,0
2004,"All Weapons Combined","78",100,899,169,18.8,4190,168,0,16.7,3,
